date,journalist,link,selected_by_day,tweet
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529311852015411200,,Jury quitte la salle après objection de l'avocat de #Magnotta. La Couronne demandait à Tan s'il était stressant d'être escorte.
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529310781352198144,,Tan confirme qu'il n'a pas établi le diagnostic de schizophrénie pour #Magnotta. N'a pas songé à le remettre en question non plus.
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529310007603773440,,"Tan dit ne pas avoir su au départ que #Magnotta travaillait comme escorte. Ne l'a su que plus tard, par déduction, dit-il."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529309458699419649,,"Avant contre-interro, Tan dit n'avoir aucune info sur consommation d'alcool/drogues de #Magnotta. Présume que ce n'était pas un problème."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529308892569026560,,"Procès #Magnotta reprend. Dr Tan, médecin de famille de #Magnotta de 2003 à 2009, sera contre-interrogé par la Couronne."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529299972039405568,,Tan aura finalement vu #Magnotta d'octobre 2003 à mai 2009. Fin de l'interrogatoire. Contre-interro au retour de la pause.
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529297791097769985,,"Tan avait référé #Magnotta à un autre psychiatre, mais il apprend à l'automne 2006 que le médecin proposé ne peut le suivre."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529296312949567488,,"Tan dit qu'Eric Newman avait alors changé de nom pour #Magnotta, parce qu'il se croyait suivi."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529295818432729088,,Juin 2006: #Magnotta n'avait pas d'hallucination. Souffrait d'anxiété vs performance sexuelle. Lui a prescrit Cialis.
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529295132739502081,,"2005: #Magnotta continue d'être suivi par Tan, qui avait changé de clinique. A consulté pour problème dermato, diète spéciale, MTS, etc."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529294564331622400,,"Tan dit qu'à son avis, #Magnotta était schizophrène, comme cela était inscrit dans son dossier médical à l'automne 2003."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529293985689645056,,"Mi 2005: psychiatre avait changé ses antipsychotiques. #Magnotta avait l'impression qu'il marchait comme un singe, dit Tan."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529293170660896768,,"#Magnotta n'était pas suicidaire, dit Tan. Mais il lui semblait qu'il était «delusional» cependant."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529292457989918720,,"Mars 2005: son psychiatre ne le croyait pas, disait #Magnotta. Il se dissit suivi, fermait ses rideaux pour en pas être vu."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529292256667521025,,Mars 2005: #Magnotta avait vu son psychiatre. Disait que des gens utilisaient des photos de lui pour ruiner sa carrière. Entendait des voix.
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529291152030457856,,"Fin 2004: #Magnotta toujours préoccupé par VIH, même si tests faits qq mois plus tôt étaient négatifs, dit Tan."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529290727709478912,,"Tan a référé #Magnotta à un travailleur social, pour problèmes médicaux, psycho-sociaux, etc."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529290397483536384,,"Son humeur était stable, dit Tan. Appétit était normal, mais il consommait toujours suppl. alimentaires. #Magnotta"
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529290214569934849,,Automne 2004: #Magnotta était préoccupé par son poids depuis maintenant un an. Voulait s'injecter un produit que Tan ne connaissait pas.
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529289598426681345,,Tan a revu #Magnotta en octobre 2004. Il a dit avoir été hospitalisé à Toronto pour dépression. Prenait bcp de suppléments alimentaires.
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529288788921815040,,"Août 2004: #Magnotta a consulté pour démangeaison cutanée, dit Tan. Il disait être stressé, disait avoir entendu des voix."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529287565829222401,,"Tan a aussi vu #Magnotta en mai 2004, avec sa mère. Il ne se souvient pas pourquoi elle était là."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529286751635132416,,Nov 2003: Dr Tan avait obtenu consentement de #Magnotta pour test de dépistage VIH.
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529285834013675520,,"Tan dit qu'en octobre 2003, #Magnotta était venu consulter pour une perte de poids. A pris sa pression. Suivi a été fait 2 sem. plus tard."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529285092053897217,,"Dr Tan ne reconnaît pas #Magnotta dans sa cage de verre. «Il a pris beaucoup de poids» observe-t-il, comme tant d'autres."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529284241679740928,,"Note d'une infirmière en oct. 03 mentionnait que #Magnotta est maniaco-dépressif, souffre d'une forme de schizophrénie."
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529283798220161024,,Le Dr Tan connaît #Magnotta. L'a notamment rencontré en octobre 2003. Il s'appelait alors Eric Newman.
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529283119065870336,,Le Dr Allan Tan est déclaré expert en médecine familiale. Il entreprend son témoignage. #Magnotta
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529282216887873536,,Le nouveau témoin de la défense est un docteur. Défense veut qu'il soit déclaré expert en médecine familiale. #Magnotta
11/3/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529281122036092928,,Procès #Magnotta reprend au palais de justice de Montréal. La défense va appeler son 2e témoin à la barre.
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529378243993149440,,Et elle lui a aussi conseillé d'en discuter avec son avocat pour déterminer quel serait le moment opportun pour une telle démarche #Magnotta
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529378007216304128,,"#Magnotta souhaitait, en avril 13, écrire à la mère de Lin Jun pour s'excuser. Son psychiatre traitant lui a dit que c'était trop tôt"
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529373384191512576,,"Selon la psychiatre Roy, #Magnotta a pris plus de 60 lb en prison en raison des médicaments et des fringales qu'ils occasionnent."
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529369243612356608,,"Le 30 janvier 2013, Dr Roy indique ds son dossier que c'est compliqué de retenir un diagnostic précis pour #Magnotta"
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529365558807240704,,#Magnotta confie à la psy Roy qu'il déteste sa vie et ajoute qu'il a un contact spécial avec Marilyn Monroe qui lui parle parfois
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529364832454463489,1,"#Magnotta dit au Dr Roy qu'il a peur des codétenus, peur qu'ils le tuent. Il a des hallucinations auditives. Un faciès triste, dit le témoin"
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529363781030514688,,Dr Roy rencontre #Magnotta pour une première fois le 21 nov 2012 pour une période d'une heure. À RDP.
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529361298807865344,,La dr Roy est médecin traitant de #Magnotta et il a accepté de la relever de son secret professionnel
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529360061815349248,,"La psychiatre Renée Roy, 5e témoin de la défense. Experte psychiatrie légale."
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529354535274569728,,"La médecin dit qu'elle prescrit rarement des somnifères, surtout lors d'une première visite. #Magnotta"
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529353975351746560,,#Magnotta lui dit prendre du Temazepam (restoril) depuis qqs années pour des problèmes de sommeil. Il veut une prescription. Dr David refuse
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529352545907777536,,Dr David note le regard fixe et le ton monotone du patient #Magnotta lors de la visite du 20 juillet 2011
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529352036438274050,,"#Magnotta consulte Dr David, sans rendez vous, pcq il n'arrive pas à prendre du poids."
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529350711021408256,,"La dr Andrée David a vu #Magnotta le 20 juillet 2011 à la clinique Monk, sans rendez vous."
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529312848053567488,,Le procureur lui demande si le travail d'escorte est une «job stressante». #Magnotta
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529312460424359936,,#Magnotta vivait de prestations en vertu d'un programme pour gens inaptes au travail. «Il travaillait comme escorte» souligne le procureur
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529311419414892544,,"«Les drogues de rue, comme la cocaïne, peuvent entraîner des symptômes comme ceux que décrivait #Magnotta ?» Oui, répond le témoin"
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529310325997568000,,"Le dr Tan admet en contre interro qu'il ignore si #Magnotta consommait des drogues, pas posé la question. Aurait été pertinent dit-il..."
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529296324878139395,,"En juillet 06, il annonce à son médecin qu'il change son nom (Éric Clinton Newman ) pour Luka Rocco #Magnotta pcq on le suit partout"
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529294777788162048,,Mais #Magnotta n'entretient pas d'idées suicidaires ni homicidaires en 2005 selon son dossier médical.
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529293899689656322,,"En mars 05, #Magnotta se plaint à son médecin qu'il se sent épié et qu'il entend des voix."
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529290719408979968,,"En 2004, #Magnotta prend des substituts alimentaires, va au gym 3-4 fois semaine. Son humeur? Stable, répond Dr Tan."
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529289918213013504,,En 2003-04 #Magnotta consulte régulièrement Dr Tan pour perte de poids et problèmes liés au stress
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529288127052275712,,Le dossier de #Magnotta mentionne qu'il est maniacodépressif et souffre d'une légère forme de schizophrénie.
11/3/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529287862089707520,,"La défense de #Magnotta se poursuit avec le Dr Alan Tan, un omnipraticien qui le suivait en Ontario au début des années 2000"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529750743096766466,,"Fin de la journée au procès #Magnotta. Contre-interrogatoire du Dr Barth se poursuivra mercredi, 9h30."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529750438581903361,,"Barth dit avoir discuté de #Magnotta avec Dr Watts, le psychiatre qui l'a accompagné en avion lors de son extradition."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529747636069613568,,"#Magnotta ressentait de la détresse en raison de ce courrier, dit Barth. Se comportait en conséquence."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529747239582060545,,"#Magnotta a reçu de nombreuses lettres et cartes postales quand il était incarcéré chez nous, dit Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529743823417905152,,"Je m'attendais à traiter #Magnotta pus longtemps, dit Barth. Il a été surpris par la rapidité de son extradition."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529743500406181888,,"Barth dit que #Magnotta lui a dit avoir fait 2 séjours en psychiatrie en 2011: North York General Hsopital et Mount Sinai, à Miami Beach."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529741949117665280,,«Ns avions l'impression d'avoir affaire avec un patient psychotique. C'est pour ça que ns lui avons donné des médicaments» -Barth #Magnotta
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529740570919702528,,"Sur ce, fin de l'interrogatoire de Barth. Le procureur de la Couronne, Louis Bouthillier, le contre-interroge #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529740351263997953,,"Difficile de poser diagnostic sans savoir le motif, précise Barth. Faut voir. Pourrait être lié à la schizophrénie. #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529739881678123010,,"Me Leclair décrit des gestes posés par #Magnotta dans vidéo. Demande à Barth s'il peut poser diagnostic. Difficile, répond-il"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529739512948477953,,"Barth interrogé par la défense sur la paraphilie (pratiques sexuelles hors norme), notamment le sadisme sexuel. #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529737520909942785,,"Procès #Magnotta reprend finalement. Suite du témoignage du psychiatre allemand Thomas Barth, qui a vu l'accusé du 11 au 18 juin 2012"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529729654614401025,,"Procès #Magnotta a repris, mais toujours sans le jury."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529721817720967168,,Pause de 15-20 min. au procès #Magnotta. Mais nous ne sommes pas encore sortis de l'auberge avec la dernière objection de la Couronne.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529718603139276801,,"Toujours hors jury au procès #Magnotta. Je ne peux rien vous dire, mais il semble que ça va durer encore un bon moment."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529712018165878784,,L'avocat de #Magnotta veut revenir sur la sexualité de son client. Couronne veut aborder un point de droit. Jury quitte la salle.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529711536257110017,,"Procès #Magnotta reprend. Suite du témoignage de Thomas Barth, le psychiatre allemand qui a vu Magnotta du 11 au 18 juin 2012"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529685080374272000,,Pause du midi au procès #Magnotta. De retour à 14h.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529684670234255360,1,"Les infirmières avaient aussi l'impression qu'il était schizophrène, dit Barth. Il n'a jamais senti que #Magnotta simulait sa condition."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529684046734184448,,"Presque tout ce que me disait #Magnotta sortait de nulle part, dit Barth. A par ex. parlé d'une Debbie qui lui avait jeté un sort..."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529683541651881985,,Barth dit avoir rencontré #Magnotta sur une base quotidienne.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529682687188283393,,"L'alcool et le cannabis sont souvent utilisés par schizophrènes pour calmer symptômes, dit Barth. Facile à se procurer. #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529682238158680064,,"#Magnotta a aussi dit que «Manny» l'avait fait fumer du cannabis, avait mis de la cocaïne dans des verres, poursuit Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529681903033778177,,"#Magnotta m'a dit qu'il n'aimait pas l'alcool, buvait peu, dit Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529680197533302784,,"Pour établir un diagnostic de schizophrénie, il faut beaucoup d'informations, dit Dr Barth. #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529680029064908801,,Barth dit avoir fait venir des dossiers médicaux de #Magnotta en Floride et à Toronto pour avoir + d'infos pour diagnostic.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529679755680174080,,"#Magnotta parlait de sa sexualité comme s'il parlait de quelqu'un d'autre, comme s'il n'était pas impliqué, dit Dr Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529678265498468352,,"Je sentais que #Magnotta ne simulait pas quand je lui parlais. Il voulait en finir avec les questions. Ton monocorde, dit Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529677288582172672,,#Magnotta a aussi évoqué relations sexuelles avec sa belle-mère qui l'ont amusé pendant un temps avant qu'il ne veuille plus.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529676927842648065,,"#Magnotta m'a parlé de nombreuses relations homosexuelles, mais se disait incertain de son orientation. Peut-être gai ou bisexuel -Barth"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529674769533505536,,"Barth dit qu'après une 1ère rencontre dans la bibliothèque, il a toujours rencontré #Magnotta dans son bureau, seul."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529674400514445313,,"#Magnotta a eu des contacts avec les autres patients, mais était quand même souvent dans sa cellule, dit Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529673425678512128,,"Pendant sa semaine avec nous, #Magnotta parlait de plus en plus lentement. Fixait le vide plus souvent qu'autrement."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529673010987687937,,"#Magnotta a évoqué une «sorcière», sans préciser à qui il faisait référence. A parlé de sa mère alcoolique, qu'il disait haïr."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529672497789423616,,"Procès #Magnotta reprend. Le témoin est le psychiatre Thomas Barth, qui a vu l'accusé pendant une semaine à Berlin, après son arrestation."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529665376855281665,,Pause au procès #Magnotta. De retour à 11h25.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529664314199003136,,"#Magnotta disait que Manny le battait, le forçait à boire son urine, manger ses selles, lui faire une fellation, etc, poursuit Barth"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529663752330031104,,"#Magnotta a aussi parlé d'un dénommé Manny, Américain de 30 ans, proxénète, dit Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529663252977164288,,"#Magnotta m'a parlé de son père, schizophrène, et des gens qui se moquaient de lui. Il se sentait épié aussi, dit Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529662655049789440,,"#Magnotta a aussi dit qu'un ex-amant, Robin, avait tenté de l'empoisonner, relate Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529662318595305472,,"En général, les schizophrènes cachent leurs symptômes, dit Barth. Et ils évitent de regarder les autres, ce que #Magnotta faisait."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529661771997802496,,"Entendre des voix, c'est le principal symptôme de la schizophrénie. #Magnotta disait avoir une radio dans sa tête, dit le Dr Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529661592187994112,,"Comment êtes-vs arrivé à ce diagnostic? On le soupçonnait, alors j'ai posé des questions en ce sens. Notamment sur voix entendus #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529661088720506882,,"Dr Barth explique avoir discuté de #Magnotta avec Dr Watts, qui accompagnait les policiers de Montréal lors de l'extradition, 18 juin 2012."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529660583021666304,,Dr Barth souligne cependant qu'il faut normalement 4 semaines pour évaluation plus poussée. Or #Magnotta n'est resté là qu'une semaine
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529660209233670145,,"«Épisode psychotique sévère relié à sa schizophénie paranoïde soupçonné» peut-on lire dans le rapport de Barth, 18 juin 2012 #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529659661197516800,,Barth dit avoir conclu que #Magnotta avait des problèmes psychotiques. Soupçonnait que c'était lié à sa schizophrénie paranoïde.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529659127874994176,,Dr Barth explique que #Magnotta était timide lors de leur 1ère rencontre.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529658499945738240,,Barth était au courant du dossier avant de rencontrer #Magnotta. Il relate sa première rencontre avec lui.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529657466393751553,,Barth explique que sa première rencontre avec #Magnotta a eu lieu dans la bibliothèque de son établisement.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529656238108590081,,"Le généraliste qui a vu #Magnotta a cependant demandé à ce qu'il subisse une évaluation psychiatrique d'urgence, dit Dr Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529655566164324353,,"Le médecin généraliste qui a vu #Magnotta a cependant déterminé qu'il n'avait pas d'idées suicidaires, précise Barth."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529655316498366464,,"Le mandat d'arrêt pour #Magnotta mentionnait qu'il était schizophrène, dit Dr Barth. Faut alors vérifier si prévenu a des idées suicidaires."
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529654933432586240,,"Barth explique qu'en Allemagne, un prévenu doit voir un médecin dans les 24 heures. Ce fut respecté avec #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529653754187223040,,"La défense présente extraits du témoignage du policier allemand qui a tenté d'interroger #Magnotta le 4 juin 2012, après son arrestation"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529652815166443521,,"Barth a rencontré #Magnotta une 1ère fois le 11 juin 2012, soit 7 jrs après son arrestation. Il venait d'être admis à l'hôpital de la prison"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529652342300626946,,Le Dr Barth est déclaré expert en psychiatrie légale par juge Cournoyer. Il peut donc donner son opinion. Son témoignage commence #Magnotta
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529651165030780931,,"Dr Barth dit avoir eu copie d'une recherche d'une collègue, portant sur les schizophrènes et les crimes sexuels. On y reviendra #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529647491533524992,,"Le Dr Barth est formé en psychiatrie, mais aussi en neurologie. La schizophrénie est toutefois un problème psychiatrique, dit-il #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529645666788999169,,Le Dr Barth travaille au département de psychiatrie de l'hôpital d'une prison de Berlin. Il explique son parcours professionnel #Magnotta
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529644970446450688,,"La défense veut que le Dr Barth témoigne à titre d'expert en psychiatrie légale, comme c'est le cas pour la Dre Roy #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529644813080346624,,"Le Dr Barth va témoigner un anglais, mais un interprète anglais-allemand est néanmoins assermenté au cas où. #Magnotta"
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529644556703518720,,Juge Cournoyer informe jury que le Dr Barth est entendu maintenant pour des raisons d'horaire. Il doit retourner à Berlin #Magnotta
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529644097272037376,,Chamgement de programme au procès #Magnotta. Témoignage de la Dre Roy est suspendu. Défense fait plutôt entendre Thomas Barth.
11/4/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/529642854139056128,,"Le procès #Magnotta reprendra d'une minute à l'autre. Suite du témoignage de la psychiatre Renée Roy, qui le traite actuellement."
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529747485204709376,,"Pendant qu'il était détenu à Berlin, #Magnotta recevait du courrier d'admirateurs-trices, des inconnu(e)s"
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529738174701244417,,Le psychiatre Barth reprend son témoignage devant jury au procès #Magnotta
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529664372030078977,,#magnotta change de sujets sans arrêt avec le psychiatre Barth. Parle d'un Robin qui a essayé de l'empoisonner...
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529662574758203392,,#Magnotta ajoute qu'il a une radio dans la tête.
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529662412119867392,,Barth demande à #Magnotta (alors en prison) s'il entend des voix. Répond qu'il en entend depuis la veille.
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529660784977387521,,Barth ajoute qu'un diagnostic de schizophrénie prendrait au moins 4 semaines à établir. Il n'a eu qu'une semaine pour observer #Magnotta
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529659566766972928,,Dr Barth a diagnostiqué un épisode psychotique en raison d'une schizophrénie paranoïde chez #Magnotta
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529658634062815232,,Dr Barth décrit #Magnotta comme un individu plutôt timide
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529657530163933186,,Les médecins font donc un triage soigneux pour envoyer en psychiatrie seuls les cas les plus urgents. #Magnotta
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529657306234224640,,"La prison de Berlin est vieille, l'aile psychiatrique est récente. Détenus tentés de jouer la comédie pour y aller #Magnotta"
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529655927386173441,,"Sur le mandat d'arrestation de #Magnotta , la mention schizophrène. Un médecin à la prison demande alors qu'il soit vu en psychiatrie"
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529653102920884224,,"Dr Thomas Barth, psychiatre, a rencontré #Magnotta le 11 juin 2012 lorsqu'il a été admis dans l'aile psychiatrique de la prison."
11/4/2014,@IsabelleRicher,https://twitter.com/#!/IsabelleRicher/status/529651652580868096,,Le jury entend présentement le psychiatre allemand qui a vu #Magnotta en prison à Berlin en juin 2012
11/5/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/530107722088583169,,Fin de l'interrogatoire de la Dre Roy. Procès suspendu jusqu'à demain matin. La Couronne pourra alors la contre-interroger. #Magnotta
11/5/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/530107166796312577,,"8 octobre 2014: Roy note que #Magnotta n'a pas d'idées suicidaires, pas d'hallucinations auditives. Le procès était alors en cours."
11/5/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/530106494382260225,,2 mai 2014: Roy note que #Magnotta est devenu plus anxieux et interprétatif après plusieurs visites à la cour.
11/5/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/530106078881910786,,Comment expliquer cette impression de cellulaire dans la tête? Ça se peut que les symptômes psychotiques soient + évidents dit Roy #Magnotta
11/5/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/530105375773970433,,"Dre Roy dit qu'elle a augmenté sa médication de quétiapine en conséquence, mais à prendre uniquement au coucher #Magnotta"
11/5/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/530105146752393216,,Procès #Magnotta reprend. Dre Roy interrogée sur son rapport du 22 août 2014. Magnotta a l'impression d'avoir un cellulaire dans sa tête.
11/5/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/530102093869498368,,Jury quitte la salle de nouveau. Le juge veut s'adresser aux avocats en son absence. #Magnotta
11/5/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/530101989649448960,,"Roy confirme que la cellule de #Magnotta était très sale. Ça laissait à désirer beaucoup, dit-elle."
11/5/2014,@MessierSRC,https://twitter.com/#!/MessierSRC/status/530101569740865538,,"Mai 2013, #Magnotta se plaignait d'avoir d'hallucinations auditives. Ne prenait pas sa douche pour ne pas être agressé."
